,locationName,categories,locationAddress,locationCity,locationState,locationZip,locationPhone,openTime,Years In Business
845,Kagan's Service Station,"['Auto Repair & Service', 'Gas Stations', 'Brake Repair']",907 N Shore Rd,Revere,MA,02151,(781) 284-9564,7:30 am - 6:00 pm,
846,Squire Road Auto Repair,"['Auto Repair & Service', 'Automobile Inspection Stations & Services', 'Auto Oil & Lube']",194 Squire Rd,Revere,MA,02151,(781) 289-6070,8:00 am - 6:30 pm,
847,Pine Banks Auto,"['Auto Repair & Service', 'Gas Stations']",1100 Main St,Malden,MA,02148,(781) 324-9323,8:00 am - 6:00 pm,45
848,Stop N Gas Inc,"['Auto Repair & Service', 'Gas Stations', 'Convenience Stores']",970 Washington St,Dorchester Center,MA,02124,(617) 740-9550,5:00 am - 11:00 pm,
849,Boston Jeepz,['Auto Repair & Service'],386 Suite B Arsenal St,Watertown,MA,02472,(617) 795-7048,6:00 am - 6:00 pm,13
850,VIP Tires and Service,"['Auto Repair & Service', 'Tire Dealers', 'Brake Repair']",275 Arsenal St,Watertown,MA,02472,(617) 924-8700,7:30 am - 6:00 pm,94
851,WAR Automotive Technology,['Auto Repair & Service'],364 Washington St,Malden,MA,02148,(781) 480-3291,8:00 am - 5:00 pm,7
852,"D and L Auto Repair, Inc",['Auto Repair & Service'],1856 Dorchester Ave,Dorchester Center,MA,02124,(617) 282-1000,8:00 am - 5:00 pm,25
853,Johns Oil And Gas Depot,"['Auto Repair & Service', 'Gas Stations']",200 Beach St,Malden,MA,02148,(781) 324-9409,,
854,Watertown Service Inc,"['Auto Repair & Service', 'Gas Stations', 'Automobile Inspection Stations & Services']",39 Watertown St,Watertown,MA,02472,(617) 926-6822,7:00 am - 6:00 pm,
855,Autoglass Replacement Newton MA,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Automobile Detailing']",355 Washington St,Newton,MA,02458,(857) 856-5722,,26
856,Mark's Auto Repair,"['Auto Repair & Service', 'Automobile Diagnostic Service']",46 Winter St,Malden,MA,02148,(781) 322-2422,8:00 am - 6:00 pm,20
857,Boston Exclusive Car Care,"['Car Wash', 'Automobile Body Repairing & Painting', 'Automobile Detailing']",1000 Pleasant St,Belmont,MA,02478,(603) 560-1608,9:00 am - 7:00 pm,
858,Emporium Gas Carwash & Express Lube,"['Auto Repair & Service', 'Gas Stations', 'Auto Oil & Lube']",3875 Washington St,Roslindale,MA,02131,(617) 524-4341,8:00 am - 7:00 pm,
859,Goodyear Auto Service,"['Auto Repair & Service', 'Tire Dealers']",635 American Legion Hwy,Roslindale,MA,02131,(617) 522-6400,8:00 am - 5:00 pm,
860,Keyspan Energy,['Auto Repair & Service'],201 Rivermoor St,West Roxbury,MA,02132,(617) 323-0524,8:00 am - 5:00 pm,
861,Overlander,"['Auto Repair & Service', 'Auto Springs & Suspension', 'Tire Recap, Retread & Repair']",900 Eastern Ave,Malden,MA,02148,(781) 397-2900,7:30 am - 5:30 pm,8
862,Arrows Auto Repair,"['Auto Repair & Service', 'Auto Oil & Lube']",1236 Eastern Ave,Malden,MA,02148,(781) 388-1100,8:00 am - 6:00 pm,4
863,Mobile Auto Clinic Towing Service,"['Auto Repair & Service', 'Towing', 'Tire Dealers']",32 Birch Rd,Watertown,MA,02472,(617) 259-4497,Open 24 Hours,10
864,Dossantos Auto Body Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",109 Norfolk St,Dorchester Center,MA,02124,(617) 379-3033,,7
865,Mattapan Auto Center Inc,"['Auto Repair & Service', 'Used Car Dealers', 'Automobile Body Repairing & Painting']",109 Norfolk St,Dorchester Center,MA,02124,(617) 533-8113,,4
866,WM Body Work,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Auto Body Parts']",171 Maplewood St,Malden,MA,02148,(617) 381-1817,8:00 am - 5:00 pm,8
867,East Coast Auto Collision Center,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",796 Eastern Ave,Malden,MA,02148,(781) 912-2246,,7
868,Alewife Automotive Center,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",10 Sunnyside Ave,Arlington,MA,02474,(781) 643-3644,7:45 am - 6:30 pm,4
869,Exclusive Auto Design,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Tire Dealers']",900 Eastern Ave,Malden,MA,02148,(781) 480-4442,,13
870,Arsenal Collision Center,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Towing']",386 Arsenal St,Watertown,MA,02472,(617) 924-0058,8:00 am - 5:30 pm,42
871,Al's Auto Center,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",24 Hunting St,Malden,MA,02148,(617) 455-8087,8:00 am - 6:00 pm,
872,Nelson's Auto Collision,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",672 Broadway,Malden,MA,02148,(781) 605-0882,,
873,Lauren Fender,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",75 Park Avenue Ext,Arlington,MA,02474,(857) 309-8886,,1
874,Palmers Automobile Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",712 Summer St,Arlington,MA,02474,(781) 646-1990,,14
875,Confidence Auto Body Confidence,['Automobile Body Repairing & Painting'],190 New England Ave,Dorchester Center,MA,02124,(617) 282-1579,,
876,Gemini Thai Body Work,['Automobile Body Repairing & Painting'],163 Squire Rd,Revere,MA,02151,(781) 289-2007,9:00 am - 5:00 pm,
877,Autosal Inc,['Automobile Body Repairing & Painting'],12 Marshview Ter,Revere,MA,02151,(781) 605-1785,,
878,Foreign and Domestic Auto Body,['Automobile Body Repairing & Painting'],1400 Vfw Pkwy,West Roxbury,MA,02132,(857) 547-8532,,
879,Wellington Truck & Autobody Inc,['Automobile Body Repairing & Painting'],775 Eastern Ave,Malden,MA,02148,(781) 321-7100,,27
880,Arsenal Auto Body,['Automobile Body Repairing & Painting'],386 Arsenal St,Watertown,MA,02472,(617) 924-0058,,
881,Coach & Carriage Auto Body,"['Automobile Body Repairing & Painting', 'Radiators Automotive Sales & Service']",66 School St,Watertown,MA,02472,(617) 244-2000,7:30 am - 5:00 pm,
882,Automotive Shop Near Me,['Automobile Body Repairing & Painting'],138 Quincy Shore Dr,Quincy,MA,02171,(617) 837-6511,,
883,Mac's Auto Body Inc,['Automobile Body Repairing & Painting'],53 Russell St,Medford,MA,02155,(617) 776-1166,,50
884,Quincy Gate Auto,['Automobile Body Repairing & Painting'],165 Hancock St,Quincy,MA,02171,(617) 302-4942,,
885,Melrose Dodge,"['Automobile Body Repairing & Painting', 'New Car Dealers']",732 Broadway,Malden,MA,02148,(781) 324-7000,,
886,Automobile Shop Near Me,['Automobile Body Repairing & Painting'],242 Gerry Rd,Chestnut Hill,MA,02467,(617) 935-0887,,
887,Chaba Thai Spa and Body Works Inc,['Automobile Body Repairing & Painting'],11 John St,Newton Center,MA,02459,(617) 916-9754,,
888,Roche Collision,['Automobile Body Repairing & Painting'],740 Beacon St,Newton Center,MA,02459,(617) 969-3910,9:00 am - 5:00 pm,69
889,Vande Waters Collision Center,['Automobile Body Repairing & Painting'],18 Mill Ln,Arlington,MA,02476,(617) 322-9491,,
890,Alpha Collision Center,['Automobile Body Repairing & Painting'],30 Park Avenue Ext,Arlington,MA,02474,(781) 646-4611,,7
891,One Energy,"['Auto Repair & Service', 'Brake Repair']",2022 Commonwealth Ave,Brighton,MA,02135,(617) 254-7413,,8
892,Thomas Automotive Services,['Auto Repair & Service'],197 Norfolk St,Dorchester Center,MA,02124,(617) 436-9595,9:00 am - 5:00 pm,
893,Del Rio Auto Repair,['Auto Repair & Service'],64 Squire Rd,Revere,MA,02151,(781) 286-0509,,
894,Saab Energy,"['Auto Repair & Service', 'Gas Stations']",761 Adams St,Dorchester,MA,02122,(617) 825-5789,,
895,Dels Auto,['Auto Repair & Service'],288 Minot St,Dorchester Center,MA,02124,(800) 698-5576,,
896,Breakneck Auto Repair,['Auto Repair & Service'],800 Washington Ave,Revere,MA,02151,(781) 241-4844,,
897,Sunshine Auto,['Auto Repair & Service'],721 Morton St,Mattapan,MA,02126,(617) 296-4088,9:00 am - 5:00 pm,17
898,Fransisco Auto Repair,"['Auto Repair & Service', 'Automobile Diagnostic Service', 'Auto Oil & Lube']",912 Morton St,Mattapan,MA,02126,(617) 828-5940,,9
899,Lee Motors,['Auto Repair & Service'],855 Morton St,Mattapan,MA,02126,(617) 288-5800,,59
900,Mechanic Auto Plus,['Auto Repair & Service'],2100 Dorchester Ave,Dorchester Center,MA,02124,(857) 309-4947,,
901,Auto Repair Shop,['Auto Repair & Service'],718 American Legion Hwy,Roslindale,MA,02131,(857) 203-7791,,
902,Auto Car Transportation,['Auto Repair & Service'],4184 Washington St,Roslindale,MA,02131,(617) 942-4130,,
903,Auros,['Auto Repair & Service'],4198 Washington St,Roslindale,MA,02131,(617) 323-0105,,
904,Peter's Auto Service,"['Auto Repair & Service', 'Auto Oil & Lube', 'Automotive Tune Up Service']",4275 Washington St,Roslindale,MA,02131,(617) 325-5100,7:00 am - 6:00 pm,29
905,Getty,"['Auto Repair & Service', 'Gas Stations', 'Convenience Stores']",1744 Centre St,West Roxbury,MA,02132,(617) 323-3565,,28
906,M P And G Tune Up,"['Auto Repair & Service', 'Gas Stations', 'Convenience Stores']",206 Salem St,Malden,MA,02148,(781) 322-6648,,
907,Friendly Fuel,"['Auto Repair & Service', 'Gas Stations']",206 Salem St,Malden,MA,02148,(781) 322-6648,,
908,Fellsway Gas & Service Inc,"['Auto Repair & Service', 'Gas Stations', 'Convenience Stores']",285 Fellsway W,Medford,MA,02155,(781) 391-9800,6:00 am - 10:00 pm,
909,Skippy's Automotive,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Automobile Accessories']",93 Maplewood St,Malden,MA,02148,(781) 605-3585,8:00 am - 5:00 pm,3
910,JM Auto,['Auto Repair & Service'],67 Maplewood St,Malden,MA,02148,(781) 605-1124,,
911,Sica's Automotive Inc,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Automobile Accessories']",1114 Eastern Ave Ste 3,Malden,MA,02148,(781) 321-3600,8:00 am - 5:00 pm,25
912,Autieres Garage,['Auto Repair & Service'],251 Broadway,Malden,MA,02148,(781) 605-0537,,
913,Manar Quincy Auto Service,"['Auto Repair & Service', 'Gas Stations']",305 Quincy Shore Dr,Quincy,MA,02171,(617) 770-7999,,16
914,Central Ave Auto Service,['Auto Repair & Service'],199 Commander Shea Blvd,Quincy,MA,02171,(617) 769-9467,9:00 am - 5:00 pm,36
915,Superior Gas,"['Auto Repair & Service', 'Gas Stations']",60 Lebanon St,Malden,MA,02148,(781) 321-1965,,
916,Point Auto Repair,['Auto Repair & Service'],324 Broadway,Malden,MA,02148,(781) 321-2328,,
917,Jb Auto,['Auto Repair & Service'],324 Broadway,Malden,MA,02148,(781) 321-2328,,
918,Mallett Automotive,['Auto Repair & Service'],40 Canal St,Medford,MA,02155,(781) 395-2930,,
919,Quirk Edw S Co Inc,"['Auto Repair & Service', 'Wheel Alignment-Frame & Axle Servicing-Automotive', 'Automobile Electric Service']",275 Arsenal St,Watertown,MA,02472,(617) 924-8700,,
920,TNT Auto Service Center,['Auto Repair & Service'],50 Brighton St,Belmont,MA,02478,(617) 489-5954,8:00 am - 5:00 pm,42
921,Jds Auto Service Center,"['Auto Repair & Service', 'Emissions Inspection Stations', 'Automobile Inspection Stations & Services']",320 Newton St,Chestnut Hill,MA,02467,(617) 566-9219,,
922,Arlington Svc Station,"['Auto Repair & Service', 'Gas Stations', 'Automobile Inspection Stations & Services']",334 Massachusetts Ave,Arlington,MA,02474,(781) 648-9878,,
923,Auto Mechanic Souza,['Auto Repair & Service'],20 Warren St,Medford,MA,02155,(781) 874-0575,,
924,Step One Child Care,['Auto Repair & Service'],4 Main St,Melrose,MA,02176,(781) 322-0026,,
925,New England Auto,['Auto Repair & Service'],513 Broadway,Malden,MA,02148,(781) 388-1992,9:30 am - 6:00 pm,
926,Arlington Motor Mart,['Auto Repair & Service'],20 Pond Ln,Arlington,MA,02474,(781) 643-1000,6:00 am - 5:00 pm,36
927,Mutual,"['Auto Repair & Service', 'Gas Stations']",90 Trapelo Rd,Belmont,MA,02478,(617) 484-9899,,
928,Common St Plumbing,"['Auto Repair & Service', 'Automobile Diagnostic Service', 'Automotive Tune Up Service']",500 Common St,Belmont,MA,02478,(617) 792-4584,7:00 am - 7:00 pm,5
929,Al & Sons Service Station,"['Auto Repair & Service', 'Gas Stations']",638 High St,Medford,MA,02155,(781) 483-0800,,
930,Joe's Automotive Repair Automotive Repair,['Auto Repair & Service'],530 Winthrop St,Medford,MA,02155,(781) 396-1108,,
931,Bobs Auto Repair,['Auto Repair & Service'],19 Garden St,Arlington,MA,02474,(781) 643-4855,8:30 am - 5:00 pm,66
932,Pleasant Street Shell,"['Auto Repair & Service', 'Gas Stations']",337 Pleasant St,Belmont,MA,02478,(617) 489-4852,7:00 am - 11:00 pm,
933,Auto Repair & Service,['Auto Repair & Service'],735 Broadway,Malden,MA,02148,(781) 480-1133,,
934,Beny's Automotive Lic,['Auto Repair & Service'],249 Centre St,Newton,MA,02458,(617) 964-6136,7:00 am - 7:00 pm,5
935,Colonial Automotive,['Auto Repair & Service'],66 Galen St,Watertown,MA,02472,(617) 484-7500,,
936,Arlington Auto Car,"['Auto Repair & Service', 'Gas Stations', 'Alternators & Generators-Automotive Repairing']",22 Mill St,Arlington,MA,02476,(781) 443-7197,,21
937,Jp Automobile Services,['Auto Repair & Service'],429 Centre St,Newton,MA,02458,(617) 244-2374,,
938,Auto Repair & Service,['Auto Repair & Service'],320 Washington St,Newton,MA,02458,(617) 831-4805,,
939,Nu Rol Automobile Repair,['Auto Repair & Service'],280 Trapelo Rd,Belmont,MA,02478,(617) 489-6060,9:00 am - 5:00 pm,7
940,Door Springs Repair,['Auto Repair & Service'],343 Washington St,Newton,MA,02458,(617) 431-1767,,
941,Certified Automotive Solutions,['Auto Repair & Service'],286 Lebanon St,Melrose,MA,02176,(781) 662-4847,7:00 am - 6:00 pm,30
942,R S Service,"['Auto Repair & Service', 'Gas Stations']",361 Washington St,Newton,MA,02458,(617) 964-3398,,
943,Custom Car Care,['Auto Repair & Service'],10 Mill St # 2nd,Arlington,MA,02476,(781) 641-2532,8:00 am - 5:00 pm,14
944,Village Automotive Group,['Auto Repair & Service'],371 Washington St,Newton,MA,02458,(617) 965-8200,7:00 am - 8:00 pm,
945,Richie's Automotive Repair Center,['Auto Repair & Service'],353 Trapelo Rd,Belmont,MA,02478,(617) 484-9000,,
946,Msm,"['Auto Repair & Service', 'Gas Stations']",320 Main St,Watertown,MA,02472,(617) 924-9670,,
947,Coachworks Auto Repair,['Auto Repair & Service'],1000 Pleasant St,Belmont,MA,02478,(617) 489-4574,,
948,Galen Street Automotive,"['Auto Repair & Service', 'Gas Stations']",170 Glen Ave,Newton Center,MA,02459,(617) 969-1163,,
949,Custom Car Care,['Auto Repair & Service'],1010 Pleasant St,Belmont,MA,02478,(781) 641-2532,9:00 am - 5:00 pm,
950,Good Deal Automotive,['Auto Repair & Service'],1000 Pleasant St,Belmont,MA,02478,(617) 484-0040,8:00 am - 6:00 pm,9
951,B & R Auto Center Inc,['Auto Repair & Service'],31 Mount Vernon St,Arlington,MA,02476,(781) 643-8300,,
952,Manzo Michael,['Auto Repair & Service'],326 Main St,Winchester,MA,01890,(781) 729-3160,,
953,Mercer Automotive,['Auto Repair & Service'],163 Country Club Rd,Newton Center,MA,02459,(617) 965-4848,,
954,Digiovanni's X-Treme Auto,"['Auto Repair & Service', 'Auto Transmission', 'Auto Engine Rebuilding']",124r Ballard St,Saugus,MA,01906,(617) 594-9800,9:00 am - 6:00 pm,5
955,Arlington Auto,['Auto Repair & Service'],30 Park Ave,Arlington,MA,02476,(781) 648-1111,,
956,Auto World,['Auto Repair & Service'],759 Lynnway,Lynn,MA,01905,(781) 599-1600,,
957,Dependable Garage,['Auto Repair & Service'],34 Van Roosen Rd,Newton Center,MA,02459,(617) 313-7293,8:00 am - 10:00 pm,
958,Norfolk Auto Body & Repair Shop Inc.,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Brake Repair']",360 Norfolk St,Dorchester Center,MA,02124,(617) 436-9701,8:00 am - 4:30 pm,55
959,Gulino's Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",1062 Broadway,Revere,MA,02151,(781) 286-2311,9:00 am - 5:00 pm,44
960,Elite Bodyworks Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Dent Removal']",3951 Washington St,Roslindale,MA,02131,(617) 522-3042,9:00 am - 5:00 pm,20
961,Tony's Autobody Reconditioning,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Automobile Air Conditioning Equipment-Service & Repair']",34 Sharon St,Malden,MA,02148,(781) 321-0032,9:00 am - 5:00 pm,36
962,Ding-Dent-Done Paint Free Dent Repair,"['Automobile Body Repairing & Painting', 'Car Wash', 'Automobile Detailing']",92 College Ave,Arlington,MA,02474,(781) 643-9620,9:00 am - 5:00 pm,23
963,Automotion,"['Auto Repair & Service', 'Automobile Repairing & Service-Equipment & Supplies']",802 Heath St,Chestnut Hill,MA,02467,(617) 566-0004,8:00 am - 5:30 pm,36
964,Boston Motor Werks LLC,"['Auto Repair & Service', 'Electric Motors-Manufacturers & Distributors', 'Automotive Tune Up Service']",1000 Pleasant St,Belmont,MA,02478,(617) 489-0291,8:00 am - 5:00 pm,9
965,Paul Revere Auto Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",163r Squire Rd,Revere,MA,02151,(781) 284-0057,7:30 am - 5:00 pm,
966,Brothers Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",16 Naples Rd,Revere,MA,02151,(781) 629-1675,9:00 am - 5:00 pm,35
967,Peter's Auto Body Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Automobile Parts & Supplies']",237 Hyde Park Ave,Jamaica Plain,MA,02130,(617) 524-2800,8:00 am - 5:00 pm,44
968,Sergio's Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Automobile Body Shop Equipment & Supply-Wholesale & Manufacturers']",675 South St,Roslindale,MA,02131,(617) 327-7245,8:00 am - 5:00 pm,42
969,Maplewood Motors Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",271 Broadway,Malden,MA,02148,(781) 324-1178,8:00 am - 5:00 pm,
970,"Fantasia's Automotive, Body & Frame Inc.","['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Wheel Alignment-Frame & Axle Servicing-Automotive']",38 Harvard Ave,Medford,MA,02155,(781) 488-3800,8:00 am - 5:00 pm,35
971,Malden Broadway Auto Body Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Towing']",590 Broadway,Malden,MA,02148,(781) 322-8284,7:00 am - 6:00 pm,75
972,Alpha Omega Auto Body of Watertown,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",106 Pleasant St,Watertown,MA,02472,(617) 924-9734,7:30 am - 6:00 pm,24
973,Jiffy Lube,"['Auto Repair & Service', 'Auto Oil & Lube', 'Tire Dealers']",84 Arsenal St,Watertown,MA,02472,(617) 924-4325,8:00 am - 5:00 pm,9
974,Vip Auto Tech Inc,"['Auto Repair & Service', 'Brake Repair', 'Auto Oil & Lube']",1339 Blue Hill Ave,Mattapan,MA,02126,(617) 298-2412,8:00 am - 5:00 pm,23
975,National Collision Center of Malden,['Automobile Body Repairing & Painting'],171 Maplewood St,Malden,MA,02148,(781) 480-4228,8:00 am - 5:00 pm,
976,MD Automotive,"['Auto Repair & Service', 'Automotive Tune Up Service', 'Brake Repair']",550 Lincoln Ave,Saugus,MA,01906,(781) 231-0727,8:00 am - 5:00 pm,9
977,Valvoline Instant Oil Change,"['Auto Repair & Service', 'Auto Oil & Lube', 'Automobile Inspection Stations & Services']",415 American Legion Hwy,Revere,MA,02151,(781) 289-5823,7:30 am - 7:00 pm,34
978,Alh Services,"['Auto Repair & Service', 'Gas Stations']",753 American Legion Hwy,Roslindale,MA,02131,(617) 327-2515,8:00 am - 8:00 pm,
979,Centre Street Automotive,['Auto Repair & Service'],1452 Centre St,Roslindale,MA,02131,(617) 323-6132,7:30 am - 5:30 pm,14
980,Best Of Boston,"['Auto Repair & Service', 'Gas Stations']",4334 Washington St,Roslindale,MA,02131,(617) 469-0022,12:00 am - 11:59 pm,35
981,Murphy Brothers Inc,"['Auto Repair & Service', 'Brake Repair', 'Auto Springs & Suspension']",57 Quincy Shore Dr,Quincy,MA,02171,(617) 328-1125,9:00 am - 5:00 pm,45
982,J D Auto Center,"['Auto Repair & Service', 'Automotive Roadside Service', 'Towing']",320 Newton St,Brookline,MA,02467,(877) 402-7024,7:00 am - 11:00 pm,44
983,Dudley Automotive Services Inc,"['Auto Repair & Service', 'Gas Stations']",9 Dudley Street Pl,Arlington,MA,02476,(781) 646-8473,8:00 am - 5:00 pm,41
984,Delta Sales & Repairs,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",187 New England Ave,Dorchester Center,MA,02124,(617) 288-7780,8:00 am - 5:00 pm,25
985,J & B Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",1056 Blue Hill Ave,Dorchester Center,MA,02124,(617) 288-9321,9:00 am - 6:00 pm,22
986,Neponset Circle Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",25 Hallet St,Dorchester,MA,02122,(617) 282-1693,9:00 am - 5:00 pm,46
987,Forrest Hills Auto Service,"['Auto Repair & Service', 'Used Car Dealers', 'Automotive Alternators & Generators']",235 Hyde Park Ave,Jamaica Plain,MA,02130,(617) 524-0001,8:30 am - 6:00 pm,25
988,Mattapan Auto Body Rental & Repair,"['Auto Repair & Service', 'Automobile Electric Service', 'Brake Repair']",1339 Blue Hill Ave,Mattapan,MA,02126,(617) 298-2412,9:00 am - 5:00 pm,26
989,Hynes Auto Center,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",331 Belgrade Ave,Roslindale,MA,02131,(617) 323-9800,8:00 am - 6:00 pm,7
990,Hanson & Tilton Collision Repair Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Wheel Alignment-Frame & Axle Servicing-Automotive']",10 Sunnyside Ave,Arlington,MA,02474,(781) 643-3644,9:00 am - 5:00 pm,36
991,"Bodyworks Unlimited, Inc.","['Auto Repair & Service', 'Automobile Body Repairing & Painting']",1114 Eastern Ave,Malden,MA,02148,(781) 322-1606,7:30 am - 4:30 pm,32
992,L B's Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Engine Rebuilding & Exchange']",1176 Eastern Ave,Malden,MA,02148,(781) 388-2264,9:00 am - 5:00 pm,22
993,C & C Collision,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Windshield Repair']",271 Broadway,Malden,MA,02148,(781) 322-5241,8:00 am - 6:00 pm,38
994,Michael Hynes Auto Repair,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",629 Hammond St,Chestnut Hill,MA,02467,(617) 666-7500,9:00 am - 5:00 pm,22
995,Sonny & Sons Auto Body,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Body Repairing & Painting']",26 Garden St,Arlington,MA,02474,(781) 643-5756,9:00 am - 5:00 pm,10
996,Abramo Auto Body Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",700 Broadway,Malden,MA,02148,(781) 605-2021,,29
997,Amicone Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Car Wash']",550 Lincoln Ave,Saugus,MA,01906,(781) 233-7627,8:00 am - 5:00 pm,51
998,East Coast Fenelon Auto Body,['Automobile Body Repairing & Painting'],6 Milton Ave,Dorchester Center,MA,02124,(617) 436-2145,9:00 am - 5:00 pm,30
999,Action Collision Service,['Automobile Body Repairing & Painting'],1087 Broadway,Revere,MA,02151,(781) 289-9990,9:00 am - 5:00 pm,
1000,Sampsom Auto Body,['Automobile Body Repairing & Painting'],5 Rhoades St,Dorchester Center,MA,02124,(617) 288-5885,9:00 am - 5:00 pm,28
1001,Consultant For Mind Body Therapy,['Automobile Body Repairing & Painting'],283 Stratford St,West Roxbury,MA,02132,(617) 469-2157,,
1002,J & A Autoworks,['Automobile Body Repairing & Painting'],796 Eastern Ave,Malden,MA,02148,(781) 321-8800,,
1003,Munroe Auto Body & Glass,"['Automobile Body Repairing & Painting', 'New Car Dealers']",66 School St,Watertown,MA,02472,(617) 924-4845,8:00 am - 6:00 pm,
1004,Arlington Center Auto Body,['Automobile Body Repairing & Painting'],4 Swan Pl,Arlington,MA,02476,(781) 641-0477,9:00 am - 5:00 pm,26
1005,Chapman Auto Body,['Automobile Body Repairing & Painting'],672 Broadway,Malden,MA,02148,(781) 233-0220,9:00 am - 5:00 pm,
1006,Paintless Dent Removal Professionals,['Automobile Body Repairing & Painting'],672 Broadway,Malden,MA,02148,(888) 314-3368,,
1007,Mike Fender Design,['Automobile Body Repairing & Painting'],7 Kensington Rd,Arlington,MA,02476,(978) 256-2312,,
1008,V L Auto Repair,['Auto Repair & Service'],109 Norfolk St,Dorchester Center,MA,02124,(617) 506-8711,9:00 am - 6:00 pm,10
1009,Mondy Auto Repair,['Auto Repair & Service'],185 New England Ave,Dorchester Center,MA,02124,(617) 533-7442,9:00 am - 5:00 pm,7
1010,Four Bros Auto Center,['Auto Repair & Service'],1856 Dorchester Ave,Dorchester Center,MA,02124,(617) 822-2695,,25
1011,Joses Auto Repair,['Auto Repair & Service'],61O Hyde Park Ave,Jamaica Plain,MA,02130,(888) 226-3777,,
1012,Newton St Garage,['Auto Repair & Service'],9 Newton St,Brighton,MA,02135,(617) 782-0985,9:00 am - 5:00 pm,
1013,E & R Auto Repair,['Auto Repair & Service'],807 Washington St,Dorchester Center,MA,02124,(617) 825-2991,8:00 am - 5:00 pm,16
1014,Foreign Auto Doctor,"['Auto Repair & Service', 'Tire Dealers']",610 Gallivan Blvd,Dorchester Center,MA,02124,(617) 825-5666,8:00 am - 5:00 pm,
1015,Pro Automobile Repair,['Auto Repair & Service'],339 Squire Rd,Revere,MA,02151,(781) 284-6700,,7
1016,Quality Auto Service,['Auto Repair & Service'],8 Frontenac St,Dorchester Center,MA,02124,(800) 649-2031,,
1017,Quiles Auto Repair,"['Auto Repair & Service', 'Automobile Consultants']",904 Morton St,Mattapan,MA,02126,(857) 598-2420,8:00 am - 6:00 pm,10
1018,Mahoney's Auto Service,['Auto Repair & Service'],398 Hyde Park Ave,Roslindale,MA,02131,(617) 323-7470,9:00 am - 5:00 pm,33
1019,Jo-Lan Automotive,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'New Car Dealers']",1422 Centre St,Roslindale,MA,02131,(617) 323-9549,7:30 am - 6:00 pm,17
1020,JC Auto Repair Corp,['Auto Repair & Service'],67 Cummins Hwy,Roslindale,MA,02131,(617) 325-4199,8:00 am - 5:00 pm,26
1021,Jose's Auto Repair,['Auto Repair & Service'],610 Hyde Park Ave,Roslindale,MA,02131,(617) 469-2472,8:00 am - 6:00 pm,20
1022,G & M Auto Repair,['Auto Repair & Service'],172 Belgrade Ave,Roslindale,MA,02131,(617) 327-2050,9:00 am - 5:00 pm,26
1023,Gns Auto Service Inc,"['Auto Repair & Service', 'Gas Stations', 'Used Car Dealers']",4455 Washington St,Roslindale,MA,02131,(617) 325-9944,7:00 am - 6:00 pm,8
1024,Automotive Service of Belmont,['Auto Repair & Service'],259 Belmont St,Belmont,MA,02478,(617) 484-9898,7:00 am - 5:00 pm,22
1025,Belmont Auto Repair,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Auto Springs & Suspension']",261 Belmont St,Belmont,MA,02478,(617) 489-1410,7:00 am - 5:00 pm,20
